DATAFLOW,LAST UPDATE,freq,hhtyp,incgrp,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Italy,2005,7.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Italy,2006,7.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Italy,2007,7.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Italy,2008,8.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Italy,2009,7.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Italy,2010,7.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Italy,2011,13.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Italy,2012,15.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Italy,2013,13.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Italy,2014,13.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Italy,2015,12.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Italy,2016,11.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Italy,2017,11.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Italy,2018,10.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Italy,2019,7.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Italy,2020,6.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Italy,2021,5.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Italy,2022,6.6,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Italy,2023,6.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Lithuania,2005,32.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Lithuania,2006,25.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Lithuania,2007,19.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Lithuania,2008,20.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Lithuania,2009,21.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Lithuania,2010,22.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Lithuania,2011,35.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Lithuania,2012,33.2,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Lithuania,2013,28.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Lithuania,2014,24.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Lithuania,2015,28.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Lithuania,2016,29.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Lithuania,2017,26.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Lithuania,2018,25.6,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Lithuania,2019,23.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Lithuania,2020,20.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Lithuania,2021,20.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Lithuania,2022,14.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Lithuania,2023,16.1,b,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Luxembourg,2003,0.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Luxembourg,2004,0.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Luxembourg,2005,0.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Luxembourg,2006,0.2,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Luxembourg,2007,0.2,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Luxembourg,2008,0.6,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Luxembourg,2009,0.2,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Luxembourg,2010,0.2,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Luxembourg,2011,0.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Luxembourg,2012,0.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Luxembourg,2013,1.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Luxembourg,2014,0.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Luxembourg,2015,0.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Luxembourg,2016,1.3,b,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Luxembourg,2017,1.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Luxembourg,2018,1.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Luxembourg,2019,2.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Luxembourg,2020,3.2,b,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Luxembourg,2021,1.9,b,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Luxembourg,2022,1.4,b,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Luxembourg,2023,1.6,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Latvia,2005,26.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Latvia,2006,21.6,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Latvia,2007,15.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Latvia,2008,11.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Latvia,2009,11.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Latvia,2010,15.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Latvia,2011,18.2,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Latvia,2012,16.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Latvia,2013,17.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Latvia,2014,13.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Latvia,2015,10.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Latvia,2016,7.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Latvia,2017,6.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Latvia,2018,5.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Latvia,2019,5.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Latvia,2020,4.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Latvia,2021,2.6,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Latvia,2022,3.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Latvia,2023,3.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Latvia,2024,2.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Montenegro,2013,8.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Montenegro,2014,7.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Montenegro,2015,5.6,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Montenegro,2016,2.2,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Montenegro,2017,0.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Montenegro,2018,3.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Montenegro,2019,4.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Montenegro,2020,7.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Montenegro,2021,15.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Montenegro,2022,9.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,North Macedonia,2010,21.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,North Macedonia,2011,18.6,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,North Macedonia,2012,20.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,North Macedonia,2013,21.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,North Macedonia,2014,19.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,North Macedonia,2015,17.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,North Macedonia,2016,21.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,North Macedonia,2017,21.2,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,North Macedonia,2018,21.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,North Macedonia,2019,29.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,North Macedonia,2020,19.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2005,11.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2006,9.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2007,9.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2008,7.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2009,10.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2010,12.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2011,15.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2012,20.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2013,21.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2014,19.6,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2015,11.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2016,5.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2017,4.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2018,6.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2019,6.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2020,5.6,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2021,5.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2022,6.2,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2023,5.6,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2005,2.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2006,1.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2007,1.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2008,1.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2009,1.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2010,1.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2011,0.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2012,1.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2013,2.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2014,1.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2015,2.2,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2016,1.8,b,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2017,1.6,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2018,1.6,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2019,1.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2020,1.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2021,1.6,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2022,3.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2023,5.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2003,2.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2004,1.2,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2005,0.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2006,1.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2007,0.6,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2008,0.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2009,0.6,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2010,0.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2011,0.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2012,0.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2013,0.6,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2014,0.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2015,0.2,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2016,0.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2017,0.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2018,0.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2019,0.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2020,0.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2021,1.0,b,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2022,1.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2023,1.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2005,29.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2006,24.2,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2007,19.2,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2008,17.2,b,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2009,12.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2010,11.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2011,10.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2012,10.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2013,8.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2014,6.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2015,5.2,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2016,5.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2017,4.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2018,3.6,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2019,2.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2020,2.2,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2021,2.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2022,4.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2023,3.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2004,31.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2005,34.6,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2006,35.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2007,36.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2008,30.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2009,25.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2010,25.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2011,22.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2012,23.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2013,24.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2014,23.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2015,19.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2016,17.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2017,16.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2018,15.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2019,15.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2020,14.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2021,13.8,b,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2022,14.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2023,17.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Romania,2007,29.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Romania,2008,21.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Romania,2009,19.9,,
