DATAFLOW,LAST UPDATE,freq,waste,hazard,nace_r2,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Iceland,2016,143,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Iceland,2018,92,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Iceland,2020,113,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Italy,2004,106,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Italy,2006,128,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Italy,2008,117,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Italy,2010,144,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Italy,2012,151,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Italy,2014,146,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Italy,2016,160,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Italy,2018,168,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Italy,2020,168,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Italy,2022,171,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Liechtenstein,2008,203,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Liechtenstein,2010,232,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Liechtenstein,2012,99,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Liechtenstein,2014,154,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Liechtenstein,2016,96,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Liechtenstein,2018,69,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Liechtenstein,2020,28,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Liechtenstein,2022,32,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Lithuania,2004,27,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Lithuania,2006,29,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Lithuania,2008,36,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Lithuania,2010,34,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Lithuania,2012,46,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Lithuania,2014,56,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Lithuania,2016,61,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Lithuania,2018,69,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Lithuania,2020,92,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Lithuania,2022,85,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Luxembourg,2004,270,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Luxembourg,2006,495,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Luxembourg,2008,407,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Luxembourg,2010,750,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Luxembourg,2012,593,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Luxembourg,2014,426,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Luxembourg,2016,613,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Luxembourg,2018,708,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Luxembourg,2020,397,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Luxembourg,2022,722,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Latvia,2004,7,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Latvia,2006,29,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Latvia,2008,31,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Latvia,2010,32,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Latvia,2012,47,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Latvia,2014,52,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Latvia,2016,34,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Latvia,2018,40,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Latvia,2020,74,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Latvia,2022,31,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Montenegro,2012,337,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Montenegro,2014,436,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Montenegro,2016,524,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Montenegro,2018,546,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Montenegro,2020,553,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Montenegro,2022,477,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,North Macedonia,2008,3,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,North Macedonia,2010,73,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,North Macedonia,2012,329,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,North Macedonia,2014,20,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,North Macedonia,2016,28,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,North Macedonia,2018,10,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,North Macedonia,2020,202,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,North Macedonia,2022,224,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Malta,2004,110,e,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Malta,2006,126,e,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Malta,2008,135,e,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Malta,2010,60,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Malta,2012,91,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Malta,2014,85,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Malta,2016,296,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Malta,2018,68,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Malta,2020,81,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Malta,2022,84,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Netherlands,2004,131,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Netherlands,2006,314,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Netherlands,2008,271,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Netherlands,2010,270,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Netherlands,2012,290,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Netherlands,2014,287,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Netherlands,2016,301,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Netherlands,2018,298,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Netherlands,2020,288,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Netherlands,2022,246,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Norway,2004,146,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Norway,2006,261,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Norway,2008,304,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Norway,2010,361,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Norway,2012,271,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Norway,2014,310,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Norway,2016,310,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Norway,2018,308,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Norway,2020,347,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Norway,2022,349,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Poland,2004,42,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Poland,2006,62,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Poland,2008,39,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Poland,2010,39,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Poland,2012,46,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Poland,2014,44,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Poland,2016,50,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Poland,2018,100,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Poland,2020,59,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Poland,2022,61,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Portugal,2004,216,e,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Portugal,2006,576,e,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Portugal,2008,54,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Portugal,2010,64,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Portugal,2012,70,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Portugal,2014,71,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Portugal,2016,81,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Portugal,2018,108,b,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Portugal,2020,91,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Portugal,2022,79,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Romania,2004,107,i,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Romania,2006,50,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Romania,2008,26,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Romania,2010,34,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Romania,2012,34,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Romania,2014,30,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Romania,2016,32,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Romania,2018,38,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Romania,2020,40,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Romania,2022,57,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Serbia,2010,1531,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Serbia,2012,2008,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Serbia,2014,1890,b,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Serbia,2016,2441,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Serbia,2018,2199,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Serbia,2020,1645,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Serbia,2022,4444,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Sweden,2004,181,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Sweden,2006,292,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Sweden,2008,224,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Sweden,2010,270,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Sweden,2012,283,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Sweden,2014,265,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Sweden,2016,240,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Sweden,2018,283,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Sweden,2020,768,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Sweden,2022,684,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Slovenia,2004,54,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Slovenia,2006,58,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Slovenia,2008,76,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Slovenia,2010,57,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Slovenia,2012,65,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Slovenia,2014,75,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Slovenia,2016,60,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Slovenia,2018,62,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Slovenia,2020,63,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Slovenia,2022,63,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Slovakia,2004,79,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Slovakia,2006,99,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Slovakia,2008,98,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Slovakia,2010,77,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Slovakia,2012,68,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Slovakia,2014,69,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Slovakia,2016,91,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Slovakia,2018,83,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Slovakia,2020,80,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Slovakia,2022,91,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Türkiye,2004,15,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Türkiye,2006,0,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Türkiye,2008,14,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Türkiye,2010,44,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Türkiye,2012,53,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Türkiye,2014,44,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Türkiye,2016,70,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Türkiye,2018,183,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Türkiye,2020,368,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Türkiye,2022,318,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,United Kingdom,2004,133,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,United Kingdom,2006,139,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,United Kingdom,2008,118,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,United Kingdom,2010,84,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,United Kingdom,2012,91,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,United Kingdom,2014,87,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,United Kingdom,2016,92,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,United Kingdom,2018,93,,
ESTAT:SDG_12_51(1.0),30/09/24 23:00:00,Annual,Total waste,Hazardous,All NACE activities plus households,Kilograms per capita,Kosovo*,2012,1,,
