DATAFLOW,LAST UPDATE,freq,hhtyp,incgrp,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,North Macedonia,2014,5.9,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,North Macedonia,2015,6.1,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,North Macedonia,2016,4.7,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,North Macedonia,2017,4.7,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,North Macedonia,2018,5.8,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,North Macedonia,2019,6.5,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,North Macedonia,2020,6.0,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2005,13.8,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2006,12.5,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2007,10.1,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2008,10.0,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2009,10.4,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2010,10.4,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2011,12.7,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2012,13.0,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2013,13.0,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2014,12.1,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2015,10.8,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2016,10.3,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2017,9.5,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2018,12.2,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2019,13.7,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2020,11.2,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Malta,2023,7.8,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2005,18.4,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2006,16.3,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2007,17.6,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2008,14.5,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2009,21.3,b,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2010,16.5,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2011,18.2,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2012,17.9,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2013,18.0,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2014,18.1,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2015,17.4,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2016,16.0,b,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2017,14.5,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2018,16.8,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2019,15.7,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2020,14.7,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Netherlands,2023,16.1,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2003,5.7,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2004,5.6,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2005,4.8,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2006,3.4,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2007,4.6,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2008,4.8,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2009,5.1,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2010,5.2,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2011,4.6,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2012,5.7,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2013,4.2,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2014,3.7,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2015,5.6,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2016,4.3,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2017,3.5,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2018,3.9,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2019,3.8,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2020,3.8,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Norway,2023,5.7,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2005,10.6,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2006,9.2,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2007,7.8,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2008,7.1,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2009,6.3,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2010,6.4,b,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2011,6.3,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2012,6.1,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2013,6.2,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2014,6.2,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2015,5.8,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2016,5.8,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2017,5.4,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2018,4.8,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2019,4.4,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Poland,2023,2.9,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2004,14.1,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2005,14.5,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2006,12.4,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2007,12.4,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2008,12.0,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2009,14.6,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2010,11.2,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2011,10.3,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2012,11.6,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2013,13.2,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2014,11.7,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2015,10.3,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2016,7.9,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2017,7.7,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2018,6.3,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2019,6.6,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2020,5.9,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Portugal,2023,6.8,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Romania,2007,15.0,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Romania,2008,13.1,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Romania,2009,16.6,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Romania,2010,15.6,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Romania,2011,16.5,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Romania,2012,13.7,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Romania,2013,15.8,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Romania,2014,14.0,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Romania,2015,12.8,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Romania,2016,13.7,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Romania,2017,10.4,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Romania,2018,11.3,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Romania,2019,9.1,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Romania,2020,8.5,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Romania,2023,5.9,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Serbia,2013,20.4,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Serbia,2014,22.0,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Serbia,2015,18.3,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Serbia,2016,19.2,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Serbia,2017,14.9,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Serbia,2018,14.8,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Serbia,2019,11.5,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Serbia,2020,9.9,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Sweden,2004,9.3,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Sweden,2005,9.6,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Sweden,2006,13.1,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Sweden,2007,12.7,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Sweden,2008,12.8,b,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Sweden,2009,12.5,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Sweden,2010,9.2,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Sweden,2011,9.9,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Sweden,2012,9.7,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Sweden,2013,9.2,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Sweden,2014,9.7,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Sweden,2015,9.6,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Sweden,2016,12.0,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Sweden,2017,12.5,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Sweden,2018,14.2,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Sweden,2019,12.9,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Sweden,2020,13.8,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Sweden,2023,9.1,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovenia,2005,10.7,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovenia,2006,9.7,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovenia,2007,10.2,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovenia,2008,8.7,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovenia,2009,12.6,b,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovenia,2010,9.6,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovenia,2011,8.9,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovenia,2012,8.2,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovenia,2013,9.3,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovenia,2014,10.4,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovenia,2015,9.4,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovenia,2016,8.6,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovenia,2017,8.3,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovenia,2018,8.1,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovenia,2019,8.2,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovenia,2020,7.3,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovenia,2023,6.8,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovakia,2005,9.5,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovakia,2006,8.4,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovakia,2007,8.3,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovakia,2008,9.0,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovakia,2009,12.4,b,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovakia,2010,10.3,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovakia,2011,9.9,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovakia,2012,9.6,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovakia,2013,8.5,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovakia,2014,8.5,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovakia,2015,6.9,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovakia,2016,6.4,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovakia,2017,5.8,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovakia,2018,4.3,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovakia,2019,5.0,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovakia,2020,3.9,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Slovakia,2023,2.4,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Türkiye,2006,23.5,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Türkiye,2007,18.3,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Türkiye,2008,12.2,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Türkiye,2009,13.2,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Türkiye,2011,10.7,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Türkiye,2012,8.8,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Türkiye,2013,10.0,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Türkiye,2014,10.6,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Türkiye,2015,11.1,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Türkiye,2016,10.3,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Türkiye,2017,11.4,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Türkiye,2018,11.5,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Türkiye,2019,11.1,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Türkiye,2020,10.2,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Türkiye,2023,11.0,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,United Kingdom,2005,29.5,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,United Kingdom,2006,26.4,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,United Kingdom,2007,26.5,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,United Kingdom,2008,24.2,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,United Kingdom,2009,24.4,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,United Kingdom,2010,22.2,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,United Kingdom,2011,20.1,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,United Kingdom,2012,18.5,b,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,United Kingdom,2013,16.8,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,United Kingdom,2014,15.4,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,United Kingdom,2015,15.1,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,United Kingdom,2016,16.1,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,United Kingdom,2017,19.7,bu,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,United Kingdom,2018,23.8,u,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Above 60% of median equivalised income,Percentage,Kosovo*,2018,2.7,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Albania,2017,0.9,,
ESTAT:SDG_16_20(1.0),06/12/24 23:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Albania,2018,1.4,,
