unit,country,year,value
Million tonnes of oil equivalent,Czechia,2010,24.4
Million tonnes of oil equivalent,Czechia,2011,23.6
Million tonnes of oil equivalent,Czechia,2012,23.6
Million tonnes of oil equivalent,Czechia,2013,23.3
Million tonnes of oil equivalent,Czechia,2014,22.7
Million tonnes of oil equivalent,Czechia,2015,23.3
Million tonnes of oil equivalent,Czechia,2016,23.9
Million tonnes of oil equivalent,Czechia,2017,24.7
Million tonnes of oil equivalent,Czechia,2018,24.4
Million tonnes of oil equivalent,Czechia,2019,24.5
Million tonnes of oil equivalent,Czechia,2020,23.7
Million tonnes of oil equivalent,Czechia,2021,25.2
Million tonnes of oil equivalent,Czechia,2022,24.0
Million tonnes of oil equivalent,Czechia,2023,22.6
Million tonnes of oil equivalent,Germany,2005,214.5
Million tonnes of oil equivalent,Germany,2006,220.4
Million tonnes of oil equivalent,Germany,2007,207.4
Million tonnes of oil equivalent,Germany,2008,216.3
Million tonnes of oil equivalent,Germany,2009,204.3
Million tonnes of oil equivalent,Germany,2010,217.4
Million tonnes of oil equivalent,Germany,2011,206.4
Million tonnes of oil equivalent,Germany,2012,210.2
Million tonnes of oil equivalent,Germany,2013,215.6
Million tonnes of oil equivalent,Germany,2014,204.4
Million tonnes of oil equivalent,Germany,2015,207.1
Million tonnes of oil equivalent,Germany,2016,211.3
Million tonnes of oil equivalent,Germany,2017,213.0
Million tonnes of oil equivalent,Germany,2018,209.4
Million tonnes of oil equivalent,Germany,2019,209.3
Million tonnes of oil equivalent,Germany,2020,197.4
Million tonnes of oil equivalent,Germany,2021,202.1
Million tonnes of oil equivalent,Germany,2022,196.9
Million tonnes of oil equivalent,Germany,2023,187.0
Million tonnes of oil equivalent,Denmark,2005,15.5
Million tonnes of oil equivalent,Denmark,2006,15.7
Million tonnes of oil equivalent,Denmark,2007,15.7
Million tonnes of oil equivalent,Denmark,2008,15.5
Million tonnes of oil equivalent,Denmark,2009,14.8
Million tonnes of oil equivalent,Denmark,2010,15.5
Million tonnes of oil equivalent,Denmark,2011,14.8
Million tonnes of oil equivalent,Denmark,2012,14.3
Million tonnes of oil equivalent,Denmark,2013,14.1
Million tonnes of oil equivalent,Denmark,2014,13.7
Million tonnes of oil equivalent,Denmark,2015,14.2
Million tonnes of oil equivalent,Denmark,2016,14.5
Million tonnes of oil equivalent,Denmark,2017,14.6
Million tonnes of oil equivalent,Denmark,2018,14.6
Million tonnes of oil equivalent,Denmark,2019,14.3
Million tonnes of oil equivalent,Denmark,2020,13.1
Million tonnes of oil equivalent,Denmark,2021,13.8
Million tonnes of oil equivalent,Denmark,2022,13.3
Million tonnes of oil equivalent,Denmark,2023,13.4
Million tonnes of oil equivalent,Estonia,2005,2.9
Million tonnes of oil equivalent,Estonia,2006,2.9
Million tonnes of oil equivalent,Estonia,2007,3.1
Million tonnes of oil equivalent,Estonia,2008,3.1
Million tonnes of oil equivalent,Estonia,2009,2.8
Million tonnes of oil equivalent,Estonia,2010,2.9
Million tonnes of oil equivalent,Estonia,2011,2.8
Million tonnes of oil equivalent,Estonia,2012,2.9
Million tonnes of oil equivalent,Estonia,2013,2.9
Million tonnes of oil equivalent,Estonia,2014,2.8
Million tonnes of oil equivalent,Estonia,2015,2.8
Million tonnes of oil equivalent,Estonia,2016,2.8
Million tonnes of oil equivalent,Estonia,2017,2.9
Million tonnes of oil equivalent,Estonia,2018,3.0
Million tonnes of oil equivalent,Estonia,2019,2.9
Million tonnes of oil equivalent,Estonia,2020,2.8
Million tonnes of oil equivalent,Estonia,2021,2.8
Million tonnes of oil equivalent,Estonia,2022,2.8
Million tonnes of oil equivalent,Estonia,2023,2.6
Million tonnes of oil equivalent,Greece,2005,21.0
Million tonnes of oil equivalent,Greece,2006,21.6
Million tonnes of oil equivalent,Greece,2007,22.1
Million tonnes of oil equivalent,Greece,2008,21.4
Million tonnes of oil equivalent,Greece,2009,20.6
Million tonnes of oil equivalent,Greece,2010,19.1
Million tonnes of oil equivalent,Greece,2011,18.9
Million tonnes of oil equivalent,Greece,2012,17.1
Million tonnes of oil equivalent,Greece,2013,15.3
Million tonnes of oil equivalent,Greece,2014,15.6
Million tonnes of oil equivalent,Greece,2015,16.6
Million tonnes of oil equivalent,Greece,2016,16.8
Million tonnes of oil equivalent,Greece,2017,16.4
Million tonnes of oil equivalent,Greece,2018,15.9
Million tonnes of oil equivalent,Greece,2019,16.2
Million tonnes of oil equivalent,Greece,2020,14.4
Million tonnes of oil equivalent,Greece,2021,15.2
Million tonnes of oil equivalent,Greece,2022,16.1
Million tonnes of oil equivalent,Greece,2023,15.7
Million tonnes of oil equivalent,Spain,2005,96.9
Million tonnes of oil equivalent,Spain,2006,94.7
Million tonnes of oil equivalent,Spain,2007,97.4
Million tonnes of oil equivalent,Spain,2008,94.0
Million tonnes of oil equivalent,Spain,2009,87.5
Million tonnes of oil equivalent,Spain,2010,88.6
Million tonnes of oil equivalent,Spain,2011,86.1
Million tonnes of oil equivalent,Spain,2012,82.7
Million tonnes of oil equivalent,Spain,2013,79.7
Million tonnes of oil equivalent,Spain,2014,78.6
Million tonnes of oil equivalent,Spain,2015,80.2
Million tonnes of oil equivalent,Spain,2016,82.1
Million tonnes of oil equivalent,Spain,2017,84.4
Million tonnes of oil equivalent,Spain,2018,86.3
Million tonnes of oil equivalent,Spain,2019,86.3
Million tonnes of oil equivalent,Spain,2020,73.7
Million tonnes of oil equivalent,Spain,2021,80.0
Million tonnes of oil equivalent,Spain,2022,81.1
Million tonnes of oil equivalent,Spain,2023,80.6
Million tonnes of oil equivalent,European Union - 27 countries (from 2020),2005,1017.2
Million tonnes of oil equivalent,European Union - 27 countries (from 2020),2006,1021.8
Million tonnes of oil equivalent,European Union - 27 countries (from 2020),2007,1004.3
Million tonnes of oil equivalent,European Union - 27 countries (from 2020),2008,1013.9
Million tonnes of oil equivalent,European Union - 27 countries (from 2020),2009,965.1
Million tonnes of oil equivalent,European Union - 27 countries (from 2020),2010,1003.7
Million tonnes of oil equivalent,European Union - 27 countries (from 2020),2011,965.1
Million tonnes of oil equivalent,European Union - 27 countries (from 2020),2012,963.5
Million tonnes of oil equivalent,European Union - 27 countries (from 2020),2013,961.5
Million tonnes of oil equivalent,European Union - 27 countries (from 2020),2014,919.0
Million tonnes of oil equivalent,European Union - 27 countries (from 2020),2015,939.9
Million tonnes of oil equivalent,European Union - 27 countries (from 2020),2016,959.3
Million tonnes of oil equivalent,European Union - 27 countries (from 2020),2017,970.9
Million tonnes of oil equivalent,European Union - 27 countries (from 2020),2018,973.9
Million tonnes of oil equivalent,European Union - 27 countries (from 2020),2019,968.8
Million tonnes of oil equivalent,European Union - 27 countries (from 2020),2020,891.4
Million tonnes of oil equivalent,European Union - 27 countries (from 2020),2021,947.8
Million tonnes of oil equivalent,European Union - 27 countries (from 2020),2022,921.8
Million tonnes of oil equivalent,European Union - 27 countries (from 2020),2023,894.4
Million tonnes of oil equivalent,Finland,2005,24.4
Million tonnes of oil equivalent,Finland,2006,25.7
Million tonnes of oil equivalent,Finland,2007,25.8
Million tonnes of oil equivalent,Finland,2008,24.9
Million tonnes of oil equivalent,Finland,2009,23.3
Million tonnes of oil equivalent,Finland,2010,25.6
Million tonnes of oil equivalent,Finland,2011,24.4
Million tonnes of oil equivalent,Finland,2012,24.6
Million tonnes of oil equivalent,Finland,2013,24.2
Million tonnes of oil equivalent,Finland,2014,24.0
Million tonnes of oil equivalent,Finland,2015,23.7
Million tonnes of oil equivalent,Finland,2016,24.7
Million tonnes of oil equivalent,Finland,2017,24.8
Million tonnes of oil equivalent,Finland,2018,25.2
Million tonnes of oil equivalent,Finland,2019,25.1
Million tonnes of oil equivalent,Finland,2020,23.0
Million tonnes of oil equivalent,Finland,2021,24.4
Million tonnes of oil equivalent,Finland,2022,22.9
Million tonnes of oil equivalent,Finland,2023,22.2
Million tonnes of oil equivalent,France,2005,156.0
Million tonnes of oil equivalent,France,2006,153.4
Million tonnes of oil equivalent,France,2007,149.6
Million tonnes of oil equivalent,France,2008,151.8
Million tonnes of oil equivalent,France,2009,146.6
Million tonnes of oil equivalent,France,2010,150.5
Million tonnes of oil equivalent,France,2011,146.3
Million tonnes of oil equivalent,France,2012,150.7
Million tonnes of oil equivalent,France,2013,153.3
Million tonnes of oil equivalent,France,2014,142.0
Million tonnes of oil equivalent,France,2015,145.4
Million tonnes of oil equivalent,France,2016,147.6
Million tonnes of oil equivalent,France,2017,146.6
Million tonnes of oil equivalent,France,2018,144.7
Million tonnes of oil equivalent,France,2019,143.5
Million tonnes of oil equivalent,France,2020,128.1
Million tonnes of oil equivalent,France,2021,139.3
Million tonnes of oil equivalent,France,2022,135.2
Million tonnes of oil equivalent,France,2023,130.0
Million tonnes of oil equivalent,Croatia,2005,7.3
Million tonnes of oil equivalent,Croatia,2006,7.3
Million tonnes of oil equivalent,Croatia,2007,7.3
Million tonnes of oil equivalent,Croatia,2008,7.4
Million tonnes of oil equivalent,Croatia,2009,7.2
Million tonnes of oil equivalent,Croatia,2010,7.2
Million tonnes of oil equivalent,Croatia,2011,7.0
Million tonnes of oil equivalent,Croatia,2012,6.7
Million tonnes of oil equivalent,Croatia,2013,6.6
Million tonnes of oil equivalent,Croatia,2014,6.2
Million tonnes of oil equivalent,Croatia,2015,6.6
Million tonnes of oil equivalent,Croatia,2016,6.6
Million tonnes of oil equivalent,Croatia,2017,6.9
Million tonnes of oil equivalent,Croatia,2018,6.9
Million tonnes of oil equivalent,Croatia,2019,6.9
Million tonnes of oil equivalent,Croatia,2020,6.5
Million tonnes of oil equivalent,Croatia,2021,7.0
Million tonnes of oil equivalent,Croatia,2022,6.9
Million tonnes of oil equivalent,Croatia,2023,7.1
Million tonnes of oil equivalent,Hungary,2005,18.4
Million tonnes of oil equivalent,Hungary,2006,18.2
Million tonnes of oil equivalent,Hungary,2007,17.1
Million tonnes of oil equivalent,Hungary,2008,17.1
Million tonnes of oil equivalent,Hungary,2009,16.8
Million tonnes of oil equivalent,Hungary,2010,17.1
Million tonnes of oil equivalent,Hungary,2011,17.2
Million tonnes of oil equivalent,Hungary,2012,16.2
Million tonnes of oil equivalent,Hungary,2013,16.4
Million tonnes of oil equivalent,Hungary,2014,16.0
Million tonnes of oil equivalent,Hungary,2015,17.0
Million tonnes of oil equivalent,Hungary,2016,17.5
Million tonnes of oil equivalent,Hungary,2017,18.1
Million tonnes of oil equivalent,Hungary,2018,18.1
Million tonnes of oil equivalent,Hungary,2019,18.2
Million tonnes of oil equivalent,Hungary,2020,17.7
Million tonnes of oil equivalent,Hungary,2021,18.9
Million tonnes of oil equivalent,Hungary,2022,18.1
Million tonnes of oil equivalent,Hungary,2023,16.8
Million tonnes of oil equivalent,Ireland,2005,12.6
Million tonnes of oil equivalent,Ireland,2006,13.1
Million tonnes of oil equivalent,Ireland,2007,13.2
Million tonnes of oil equivalent,Ireland,2008,13.2
Million tonnes of oil equivalent,Ireland,2009,11.8
Million tonnes of oil equivalent,Ireland,2010,11.9
Million tonnes of oil equivalent,Ireland,2011,11.0
Million tonnes of oil equivalent,Ireland,2012,10.7
Million tonnes of oil equivalent,Ireland,2013,10.9
Million tonnes of oil equivalent,Ireland,2014,10.9
Million tonnes of oil equivalent,Ireland,2015,11.3
Million tonnes of oil equivalent,Ireland,2016,11.8
Million tonnes of oil equivalent,Ireland,2017,11.8
Million tonnes of oil equivalent,Ireland,2018,12.4
Million tonnes of oil equivalent,Ireland,2019,12.4
Million tonnes of oil equivalent,Ireland,2020,11.2
Million tonnes of oil equivalent,Ireland,2021,11.4
Million tonnes of oil equivalent,Ireland,2022,11.9
Million tonnes of oil equivalent,Ireland,2023,12.0
Million tonnes of oil equivalent,Italy,2005,134.5
Million tonnes of oil equivalent,Italy,2006,133.0
Million tonnes of oil equivalent,Italy,2007,132.5
Million tonnes of oil equivalent,Italy,2008,132.4
Million tonnes of oil equivalent,Italy,2009,124.9
Million tonnes of oil equivalent,Italy,2010,126.2
Million tonnes of oil equivalent,Italy,2011,120.8
Million tonnes of oil equivalent,Italy,2012,119.7
Million tonnes of oil equivalent,Italy,2013,117.1
Million tonnes of oil equivalent,Italy,2014,111.9
Million tonnes of oil equivalent,Italy,2015,115.3
Million tonnes of oil equivalent,Italy,2016,114.9
Million tonnes of oil equivalent,Italy,2017,114.4
Million tonnes of oil equivalent,Italy,2018,115.5
Million tonnes of oil equivalent,Italy,2019,114.6
Million tonnes of oil equivalent,Italy,2020,102.1
Million tonnes of oil equivalent,Italy,2021,113.8
Million tonnes of oil equivalent,Italy,2022,110.9
Million tonnes of oil equivalent,Italy,2023,108.7
Million tonnes of oil equivalent,Lithuania,2005,4.7
Million tonnes of oil equivalent,Lithuania,2006,4.9
Million tonnes of oil equivalent,Lithuania,2007,5.2
Million tonnes of oil equivalent,Lithuania,2008,5.1
Million tonnes of oil equivalent,Lithuania,2009,4.6
Million tonnes of oil equivalent,Lithuania,2010,4.8
Million tonnes of oil equivalent,Lithuania,2011,4.8
Million tonnes of oil equivalent,Lithuania,2012,4.9
Million tonnes of oil equivalent,Lithuania,2013,4.8
Million tonnes of oil equivalent,Lithuania,2014,4.9
Million tonnes of oil equivalent,Lithuania,2015,4.9
Million tonnes of oil equivalent,Lithuania,2016,5.1
Million tonnes of oil equivalent,Lithuania,2017,5.3
Million tonnes of oil equivalent,Lithuania,2018,5.6
Million tonnes of oil equivalent,Lithuania,2019,5.6
Million tonnes of oil equivalent,Lithuania,2020,5.3
Million tonnes of oil equivalent,Lithuania,2021,5.7
Million tonnes of oil equivalent,Lithuania,2022,5.4
Million tonnes of oil equivalent,Lithuania,2023,5.3
Million tonnes of oil equivalent,Luxembourg,2005,4.5
Million tonnes of oil equivalent,Luxembourg,2006,4.4
Million tonnes of oil equivalent,Luxembourg,2007,4.3
Million tonnes of oil equivalent,Luxembourg,2008,4.4
Million tonnes of oil equivalent,Luxembourg,2009,4.1
Million tonnes of oil equivalent,Luxembourg,2010,4.3
Million tonnes of oil equivalent,Luxembourg,2011,4.3
Million tonnes of oil equivalent,Luxembourg,2012,4.2
Million tonnes of oil equivalent,Luxembourg,2013,4.1
Million tonnes of oil equivalent,Luxembourg,2014,4.0
Million tonnes of oil equivalent,Luxembourg,2015,4.0
Million tonnes of oil equivalent,Luxembourg,2016,4.0
Million tonnes of oil equivalent,Luxembourg,2017,4.2
Million tonnes of oil equivalent,Luxembourg,2018,4.4
Million tonnes of oil equivalent,Luxembourg,2019,4.4
Million tonnes of oil equivalent,Luxembourg,2020,3.8
Million tonnes of oil equivalent,Luxembourg,2021,4.1
Million tonnes of oil equivalent,Luxembourg,2022,3.7
Million tonnes of oil equivalent,Luxembourg,2023,3.5
Million tonnes of oil equivalent,Latvia,2005,4.0
Million tonnes of oil equivalent,Latvia,2006,4.2
Million tonnes of oil equivalent,Latvia,2007,4.4
Million tonnes of oil equivalent,Latvia,2008,4.2
Million tonnes of oil equivalent,Latvia,2009,4.0
Million tonnes of oil equivalent,Latvia,2010,4.1
Million tonnes of oil equivalent,Latvia,2011,3.9
Million tonnes of oil equivalent,Latvia,2012,4.0
Million tonnes of oil equivalent,Latvia,2013,3.9
Million tonnes of oil equivalent,Latvia,2014,3.9
Million tonnes of oil equivalent,Latvia,2015,3.8
Million tonnes of oil equivalent,Latvia,2016,3.8
Million tonnes of oil equivalent,Latvia,2017,4.0
Million tonnes of oil equivalent,Latvia,2018,4.2
Million tonnes of oil equivalent,Latvia,2019,4.1
Million tonnes of oil equivalent,Latvia,2020,3.9
Million tonnes of oil equivalent,Latvia,2021,4.1
Million tonnes of oil equivalent,Latvia,2022,3.9
Million tonnes of oil equivalent,Latvia,2023,3.9
Million tonnes of oil equivalent,Malta,2005,0.5
Million tonnes of oil equivalent,Malta,2006,0.5
Million tonnes of oil equivalent,Malta,2007,0.5
Million tonnes of oil equivalent,Malta,2008,0.5
Million tonnes of oil equivalent,Malta,2009,0.5
Million tonnes of oil equivalent,Malta,2010,0.5
Million tonnes of oil equivalent,Malta,2011,0.5
Million tonnes of oil equivalent,Malta,2012,0.5
Million tonnes of oil equivalent,Malta,2013,0.5
Million tonnes of oil equivalent,Malta,2014,0.6
Million tonnes of oil equivalent,Malta,2015,0.6
Million tonnes of oil equivalent,Malta,2016,0.6
Million tonnes of oil equivalent,Malta,2017,0.6
Million tonnes of oil equivalent,Malta,2018,0.7
Million tonnes of oil equivalent,Malta,2019,0.7
Million tonnes of oil equivalent,Malta,2020,0.6
Million tonnes of oil equivalent,Malta,2021,0.6
Million tonnes of oil equivalent,Malta,2022,0.7
Million tonnes of oil equivalent,Malta,2023,0.7
Million tonnes of oil equivalent,Netherlands,2005,52.6
Million tonnes of oil equivalent,Netherlands,2006,52.5
Million tonnes of oil equivalent,Netherlands,2007,51.6
Million tonnes of oil equivalent,Netherlands,2008,52.5
Million tonnes of oil equivalent,Netherlands,2009,50.6
Million tonnes of oil equivalent,Netherlands,2010,54.1
Million tonnes of oil equivalent,Netherlands,2011,50.3
Million tonnes of oil equivalent,Netherlands,2012,50.4
Million tonnes of oil equivalent,Netherlands,2013,50.3
Million tonnes of oil equivalent,Netherlands,2014,45.9
Million tonnes of oil equivalent,Netherlands,2015,47.1
Million tonnes of oil equivalent,Netherlands,2016,48.1
Million tonnes of oil equivalent,Netherlands,2017,48.4
Million tonnes of oil equivalent,Netherlands,2018,48.7
Million tonnes of oil equivalent,Netherlands,2019,47.8
Million tonnes of oil equivalent,Netherlands,2020,43.8
Million tonnes of oil equivalent,Netherlands,2021,45.3
Million tonnes of oil equivalent,Netherlands,2022,42.1
Million tonnes of oil equivalent,Netherlands,2023,41.0
Million tonnes of oil equivalent,Poland,2005,57.8
Million tonnes of oil equivalent,Poland,2006,60.3
Million tonnes of oil equivalent,Poland,2007,60.5
Million tonnes of oil equivalent,Poland,2008,61.6
Million tonnes of oil equivalent,Poland,2009,61.0
Million tonnes of oil equivalent,Poland,2010,65.7
Million tonnes of oil equivalent,Poland,2011,64.1
Million tonnes of oil equivalent,Poland,2012,63.7
Million tonnes of oil equivalent,Poland,2013,62.6
Million tonnes of oil equivalent,Poland,2014,60.7
Million tonnes of oil equivalent,Poland,2015,61.4
Million tonnes of oil equivalent,Poland,2016,65.7
Million tonnes of oil equivalent,Poland,2017,69.9
Million tonnes of oil equivalent,Poland,2018,73.8
Million tonnes of oil equivalent,Poland,2019,72.7
Million tonnes of oil equivalent,Poland,2020,70.3
Million tonnes of oil equivalent,Poland,2021,74.4
Million tonnes of oil equivalent,Poland,2022,71.5
Million tonnes of oil equivalent,Poland,2023,69.9
Million tonnes of oil equivalent,Portugal,2005,19.0
Million tonnes of oil equivalent,Portugal,2006,18.7
Million tonnes of oil equivalent,Portugal,2007,19.0
Million tonnes of oil equivalent,Portugal,2008,18.5
Million tonnes of oil equivalent,Portugal,2009,18.2
Million tonnes of oil equivalent,Portugal,2010,18.2
Million tonnes of oil equivalent,Portugal,2011,17.4
Million tonnes of oil equivalent,Portugal,2012,16.0
Million tonnes of oil equivalent,Portugal,2013,15.8
Million tonnes of oil equivalent,Portugal,2014,15.8
Million tonnes of oil equivalent,Portugal,2015,16.0
Million tonnes of oil equivalent,Portugal,2016,16.2
Million tonnes of oil equivalent,Portugal,2017,16.6
Million tonnes of oil equivalent,Portugal,2018,16.9
Million tonnes of oil equivalent,Portugal,2019,17.1
Million tonnes of oil equivalent,Portugal,2020,15.0
Million tonnes of oil equivalent,Portugal,2021,15.7
Million tonnes of oil equivalent,Portugal,2022,16.7
Million tonnes of oil equivalent,Portugal,2023,17.2
Million tonnes of oil equivalent,Romania,2005,23.7
Million tonnes of oil equivalent,Romania,2006,23.9
Million tonnes of oil equivalent,Romania,2007,23.3
Million tonnes of oil equivalent,Romania,2008,24.1
Million tonnes of oil equivalent,Romania,2009,21.9
Million tonnes of oil equivalent,Romania,2010,22.2
Million tonnes of oil equivalent,Romania,2011,22.7
Million tonnes of oil equivalent,Romania,2012,22.8
Million tonnes of oil equivalent,Romania,2013,21.8
Million tonnes of oil equivalent,Romania,2014,21.7
Million tonnes of oil equivalent,Romania,2015,21.8
Million tonnes of oil equivalent,Romania,2016,22.2
Million tonnes of oil equivalent,Romania,2017,23.3
Million tonnes of oil equivalent,Romania,2018,23.6
Million tonnes of oil equivalent,Romania,2019,23.9
Million tonnes of oil equivalent,Romania,2020,23.5
Million tonnes of oil equivalent,Romania,2021,25.4
Million tonnes of oil equivalent,Romania,2022,24.0
Million tonnes of oil equivalent,Romania,2023,23.3
Million tonnes of oil equivalent,Sweden,2005,32.4
Million tonnes of oil equivalent,Sweden,2006,32.4
Million tonnes of oil equivalent,Sweden,2007,32.5
Million tonnes of oil equivalent,Sweden,2008,31.9
Million tonnes of oil equivalent,Sweden,2009,31.0
Million tonnes of oil equivalent,Sweden,2010,33.2
Million tonnes of oil equivalent,Sweden,2011,31.8
Million tonnes of oil equivalent,Sweden,2012,32.0
Million tonnes of oil equivalent,Sweden,2013,31.4
Million tonnes of oil equivalent,Sweden,2014,30.6
Million tonnes of oil equivalent,Sweden,2015,31.2
Million tonnes of oil equivalent,Sweden,2016,31.6
Million tonnes of oil equivalent,Sweden,2017,31.5
Million tonnes of oil equivalent,Sweden,2018,31.3
Million tonnes of oil equivalent,Sweden,2019,30.9
Million tonnes of oil equivalent,Sweden,2020,29.9
Million tonnes of oil equivalent,Sweden,2021,31.0
Million tonnes of oil equivalent,Sweden,2022,30.2
Million tonnes of oil equivalent,Sweden,2023,30.3
Million tonnes of oil equivalent,Slovenia,2005,5.1
Million tonnes of oil equivalent,Slovenia,2006,5.1
Million tonnes of oil equivalent,Slovenia,2007,5.1
Million tonnes of oil equivalent,Slovenia,2008,5.5
Million tonnes of oil equivalent,Slovenia,2009,4.9
Million tonnes of oil equivalent,Slovenia,2010,5.1
Million tonnes of oil equivalent,Slovenia,2011,5.1
Million tonnes of oil equivalent,Slovenia,2012,4.9
Million tonnes of oil equivalent,Slovenia,2013,4.8
Million tonnes of oil equivalent,Slovenia,2014,4.6
Million tonnes of oil equivalent,Slovenia,2015,4.7
Million tonnes of oil equivalent,Slovenia,2016,4.9
Million tonnes of oil equivalent,Slovenia,2017,5.0
Million tonnes of oil equivalent,Slovenia,2018,5.0
Million tonnes of oil equivalent,Slovenia,2019,4.9
Million tonnes of oil equivalent,Slovenia,2020,4.4
Million tonnes of oil equivalent,Slovenia,2021,4.7
Million tonnes of oil equivalent,Slovenia,2022,4.7
Million tonnes of oil equivalent,Slovenia,2023,4.5
Million tonnes of oil equivalent,Slovakia,2005,10.4
Million tonnes of oil equivalent,Slovakia,2006,10.2
Million tonnes of oil equivalent,Slovakia,2007,10.2
Million tonnes of oil equivalent,Slovakia,2008,10.6
Million tonnes of oil equivalent,Slovakia,2009,9.7
Million tonnes of oil equivalent,Slovakia,2010,11.1
Million tonnes of oil equivalent,Slovakia,2011,10.5
Million tonnes of oil equivalent,Slovakia,2012,10.0
Million tonnes of oil equivalent,Slovakia,2013,10.2
Million tonnes of oil equivalent,Slovakia,2014,9.2
Million tonnes of oil equivalent,Slovakia,2015,9.6
Million tonnes of oil equivalent,Slovakia,2016,9.9
Million tonnes of oil equivalent,Slovakia,2017,10.6
Million tonnes of oil equivalent,Slovakia,2018,10.5
Million tonnes of oil equivalent,Slovakia,2019,10.3
Million tonnes of oil equivalent,Slovakia,2020,9.6
Million tonnes of oil equivalent,Slovakia,2021,10.5
Million tonnes of oil equivalent,Slovakia,2022,9.9
Million tonnes of oil equivalent,Slovakia,2023,9.3
Tonnes of oil equivalent (TOE) per capita,Austria,2005,3.2
Tonnes of oil equivalent (TOE) per capita,Austria,2006,3.19
Tonnes of oil equivalent (TOE) per capita,Austria,2007,3.13
Tonnes of oil equivalent (TOE) per capita,Austria,2008,3.12
Tonnes of oil equivalent (TOE) per capita,Austria,2009,3.02
Tonnes of oil equivalent (TOE) per capita,Austria,2010,3.16
Tonnes of oil equivalent (TOE) per capita,Austria,2011,3.05
Tonnes of oil equivalent (TOE) per capita,Austria,2012,3.05
Tonnes of oil equivalent (TOE) per capita,Austria,2013,3.09
Tonnes of oil equivalent (TOE) per capita,Austria,2014,2.95
Tonnes of oil equivalent (TOE) per capita,Austria,2015,3.0
Tonnes of oil equivalent (TOE) per capita,Austria,2016,3.04
Tonnes of oil equivalent (TOE) per capita,Austria,2017,3.06
Tonnes of oil equivalent (TOE) per capita,Austria,2018,3.0
Tonnes of oil equivalent (TOE) per capita,Austria,2019,3.02
Tonnes of oil equivalent (TOE) per capita,Austria,2020,2.78
Tonnes of oil equivalent (TOE) per capita,Austria,2021,2.95
Tonnes of oil equivalent (TOE) per capita,Austria,2022,2.78
Tonnes of oil equivalent (TOE) per capita,Austria,2023,2.65
Tonnes of oil equivalent (TOE) per capita,Belgium,2005,3.37
Tonnes of oil equivalent (TOE) per capita,Belgium,2006,3.31
Tonnes of oil equivalent (TOE) per capita,Belgium,2007,3.18
Tonnes of oil equivalent (TOE) per capita,Belgium,2008,3.3
Tonnes of oil equivalent (TOE) per capita,Belgium,2009,3.17
Tonnes of oil equivalent (TOE) per capita,Belgium,2010,3.37
Tonnes of oil equivalent (TOE) per capita,Belgium,2011,3.08
Tonnes of oil equivalent (TOE) per capita,Belgium,2012,3.09
Tonnes of oil equivalent (TOE) per capita,Belgium,2013,3.16
Tonnes of oil equivalent (TOE) per capita,Belgium,2014,2.93
Tonnes of oil equivalent (TOE) per capita,Belgium,2015,3.06
Tonnes of oil equivalent (TOE) per capita,Belgium,2016,3.07
Tonnes of oil equivalent (TOE) per capita,Belgium,2017,3.03
Tonnes of oil equivalent (TOE) per capita,Belgium,2018,3.04
Tonnes of oil equivalent (TOE) per capita,Belgium,2019,2.96
Tonnes of oil equivalent (TOE) per capita,Belgium,2020,2.77
Tonnes of oil equivalent (TOE) per capita,Belgium,2021,2.97
Tonnes of oil equivalent (TOE) per capita,Belgium,2022,2.73
Tonnes of oil equivalent (TOE) per capita,Belgium,2023,2.66
Tonnes of oil equivalent (TOE) per capita,Bulgaria,2005,1.28
Tonnes of oil equivalent (TOE) per capita,Bulgaria,2006,1.33
Tonnes of oil equivalent (TOE) per capita,Bulgaria,2007,1.32
Tonnes of oil equivalent (TOE) per capita,Bulgaria,2008,1.31
Tonnes of oil equivalent (TOE) per capita,Bulgaria,2009,1.15
Tonnes of oil equivalent (TOE) per capita,Bulgaria,2010,1.19
Tonnes of oil equivalent (TOE) per capita,Bulgaria,2011,1.26
Tonnes of oil equivalent (TOE) per capita,Bulgaria,2012,1.26
Tonnes of oil equivalent (TOE) per capita,Bulgaria,2013,1.23
Tonnes of oil equivalent (TOE) per capita,Bulgaria,2014,1.27
Tonnes of oil equivalent (TOE) per capita,Bulgaria,2015,1.36
Tonnes of oil equivalent (TOE) per capita,Bulgaria,2016,1.4
Tonnes of oil equivalent (TOE) per capita,Bulgaria,2017,1.46
Tonnes of oil equivalent (TOE) per capita,Bulgaria,2018,1.48
Tonnes of oil equivalent (TOE) per capita,Bulgaria,2019,1.49
Tonnes of oil equivalent (TOE) per capita,Bulgaria,2020,1.45
Tonnes of oil equivalent (TOE) per capita,Bulgaria,2021,1.57
Tonnes of oil equivalent (TOE) per capita,Bulgaria,2022,1.53
Tonnes of oil equivalent (TOE) per capita,Bulgaria,2023,1.49
Tonnes of oil equivalent (TOE) per capita,Cyprus,2005,2.48
Tonnes of oil equivalent (TOE) per capita,Cyprus,2006,2.49
Tonnes of oil equivalent (TOE) per capita,Cyprus,2007,2.52
Tonnes of oil equivalent (TOE) per capita,Cyprus,2008,2.52
Tonnes of oil equivalent (TOE) per capita,Cyprus,2009,2.4
Tonnes of oil equivalent (TOE) per capita,Cyprus,2010,2.33
Tonnes of oil equivalent (TOE) per capita,Cyprus,2011,2.26
