unit,country,year,value
Percentage,Türkiye,2016,10.82
Percentage,Türkiye,2017,13.33
Percentage,Türkiye,2018,12.29
Percentage,Türkiye,2019,12.77
Percentage,Türkiye,2020,15.14
Percentage,Türkiye,2021,12.81
Percentage,Türkiye,2022,14.06
Percentage,Kosovo*,2000,32.99
Percentage,Kosovo*,2001,29.78
Percentage,Kosovo*,2002,26.07
Percentage,Kosovo*,2003,29.0
Percentage,Kosovo*,2004,23.26
Percentage,Kosovo*,2005,23.18
Percentage,Kosovo*,2006,22.9
Percentage,Kosovo*,2007,28.88
Percentage,Kosovo*,2008,27.58
Percentage,Kosovo*,2009,24.03
Percentage,Kosovo*,2010,34.33
Percentage,Kosovo*,2011,60.06
Percentage,Kosovo*,2012,54.07
Percentage,Kosovo*,2013,42.31
Percentage,Kosovo*,2014,47.05
Percentage,Kosovo*,2015,53.99
Percentage,Kosovo*,2016,48.86
Percentage,Kosovo*,2017,60.8
Percentage,Kosovo*,2018,47.9
Percentage,Kosovo*,2019,64.5
Percentage,Kosovo*,2020,54.77
Percentage,Kosovo*,2021,47.98
Percentage,Kosovo*,2022,39.32
