unit,country,year,value
Square kilometre,Norway,2000,87.0
Square kilometre,Norway,2001,87.0
Square kilometre,Norway,2002,5252.0
Square kilometre,Norway,2003,4356.0
Square kilometre,Norway,2004,294.0
Square kilometre,Norway,2005,487.0
Square kilometre,Norway,2006,2487.0
Square kilometre,Norway,2007,9.0
Square kilometre,Norway,2008,2832.0
Square kilometre,Norway,2009,439.0
Square kilometre,Norway,2010,1235.0
Square kilometre,Norway,2011,2620.0
Square kilometre,Norway,2012,826.0
Square kilometre,Norway,2013,3030.0
Square kilometre,Norway,2014,16764.0
Square kilometre,Norway,2015,4592.0
Square kilometre,Norway,2016,2002.0
Square kilometre,Norway,2017,1081.0
Square kilometre,Norway,2018,15987.0
Square kilometre,Norway,2019,6456.0
Square kilometre,Norway,2020,2958.0
Square kilometre,Norway,2021,24138.0
Square kilometre,Norway,2022,3488.0
Square kilometre,Norway,2023,6799.0
Square kilometre,Poland,2000,6753.0
Square kilometre,Poland,2001,23.0
Square kilometre,Poland,2002,4640.0
Square kilometre,Poland,2003,42568.0
Square kilometre,Poland,2004,3933.0
Square kilometre,Poland,2005,2159.0
Square kilometre,Poland,2006,13887.0
Square kilometre,Poland,2007,229.0
Square kilometre,Poland,2008,0.0
Square kilometre,Poland,2009,28.0
Square kilometre,Poland,2010,8.0
Square kilometre,Poland,2011,0.0
Square kilometre,Poland,2012,19155.0
Square kilometre,Poland,2013,328.0
Square kilometre,Poland,2014,370.0
Square kilometre,Poland,2015,55247.0
Square kilometre,Poland,2016,9572.0
Square kilometre,Poland,2017,2207.0
Square kilometre,Poland,2018,16679.0
Square kilometre,Poland,2019,44565.0
Square kilometre,Poland,2020,7903.0
Square kilometre,Poland,2021,5602.0
Square kilometre,Poland,2022,21987.0
Square kilometre,Poland,2023,24459.0
Square kilometre,Portugal,2000,0.0
Square kilometre,Portugal,2001,2.0
Square kilometre,Portugal,2002,2771.0
Square kilometre,Portugal,2003,0.0
Square kilometre,Portugal,2004,0.0
Square kilometre,Portugal,2005,55433.0
Square kilometre,Portugal,2006,4.0
Square kilometre,Portugal,2007,0.0
Square kilometre,Portugal,2008,237.0
Square kilometre,Portugal,2009,13239.0
Square kilometre,Portugal,2010,2.0
Square kilometre,Portugal,2011,2128.0
Square kilometre,Portugal,2012,31891.0
Square kilometre,Portugal,2013,11.0
Square kilometre,Portugal,2014,62.0
Square kilometre,Portugal,2015,3306.0
Square kilometre,Portugal,2016,0.0
Square kilometre,Portugal,2017,1509.0
Square kilometre,Portugal,2018,25.0
Square kilometre,Portugal,2019,2841.0
Square kilometre,Portugal,2020,11.0
Square kilometre,Portugal,2021,13.0
Square kilometre,Portugal,2022,38843.0
Square kilometre,Portugal,2023,6115.0
Square kilometre,Romania,2000,28602.0
Square kilometre,Romania,2001,2726.0
Square kilometre,Romania,2002,4778.0
Square kilometre,Romania,2003,31990.0
Square kilometre,Romania,2004,1275.0
Square kilometre,Romania,2005,0.0
Square kilometre,Romania,2006,1.0
Square kilometre,Romania,2007,15143.0
Square kilometre,Romania,2008,845.0
Square kilometre,Romania,2009,2480.0
Square kilometre,Romania,2010,0.0
Square kilometre,Romania,2011,244.0
Square kilometre,Romania,2012,39937.0
Square kilometre,Romania,2013,2247.0
Square kilometre,Romania,2014,906.0
Square kilometre,Romania,2015,1975.0
Square kilometre,Romania,2016,211.0
Square kilometre,Romania,2017,2565.0
Square kilometre,Romania,2018,85.0
Square kilometre,Romania,2019,519.0
Square kilometre,Romania,2020,28295.0
Square kilometre,Romania,2021,1815.0
Square kilometre,Romania,2022,34971.0
Square kilometre,Romania,2023,2982.0
Square kilometre,Serbia,2000,33894.0
Square kilometre,Serbia,2001,4188.0
Square kilometre,Serbia,2002,422.0
Square kilometre,Serbia,2003,6870.0
Square kilometre,Serbia,2004,0.0
Square kilometre,Serbia,2005,0.0
Square kilometre,Serbia,2006,0.0
Square kilometre,Serbia,2007,5254.0
Square kilometre,Serbia,2008,0.0
Square kilometre,Serbia,2009,1.0
Square kilometre,Serbia,2010,0.0
Square kilometre,Serbia,2011,396.0
Square kilometre,Serbia,2012,14813.0
Square kilometre,Serbia,2013,1030.0
Square kilometre,Serbia,2014,5.0
Square kilometre,Serbia,2015,267.0
Square kilometre,Serbia,2016,0.0
Square kilometre,Serbia,2017,2106.0
Square kilometre,Serbia,2018,4.0
Square kilometre,Serbia,2019,29.0
Square kilometre,Serbia,2020,454.0
Square kilometre,Serbia,2021,3994.0
Square kilometre,Serbia,2022,11842.0
Square kilometre,Serbia,2023,31.0
Square kilometre,Sweden,2000,31.0
Square kilometre,Sweden,2001,16.0
Square kilometre,Sweden,2002,3649.0
Square kilometre,Sweden,2003,14376.0
Square kilometre,Sweden,2004,4029.0
Square kilometre,Sweden,2005,1030.0
Square kilometre,Sweden,2006,10126.0
Square kilometre,Sweden,2007,1962.0
Square kilometre,Sweden,2008,2395.0
Square kilometre,Sweden,2009,5478.0
Square kilometre,Sweden,2010,5065.0
Square kilometre,Sweden,2011,1329.0
Square kilometre,Sweden,2012,45.0
Square kilometre,Sweden,2013,794.0
Square kilometre,Sweden,2014,3671.0
Square kilometre,Sweden,2015,6330.0
Square kilometre,Sweden,2016,7760.0
Square kilometre,Sweden,2017,16569.0
Square kilometre,Sweden,2018,60702.0
Square kilometre,Sweden,2019,25535.0
Square kilometre,Sweden,2020,16605.0
Square kilometre,Sweden,2021,23885.0
Square kilometre,Sweden,2022,10625.0
Square kilometre,Sweden,2023,12602.0
Square kilometre,Slovenia,2000,1526.0
Square kilometre,Slovenia,2001,0.0
Square kilometre,Slovenia,2002,121.0
Square kilometre,Slovenia,2003,7582.0
Square kilometre,Slovenia,2004,0.0
Square kilometre,Slovenia,2005,0.0
Square kilometre,Slovenia,2006,1.0
Square kilometre,Slovenia,2007,24.0
Square kilometre,Slovenia,2008,0.0
Square kilometre,Slovenia,2009,0.0
Square kilometre,Slovenia,2010,2.0
Square kilometre,Slovenia,2011,628.0
Square kilometre,Slovenia,2012,3129.0
Square kilometre,Slovenia,2013,2.0
Square kilometre,Slovenia,2014,0.0
Square kilometre,Slovenia,2015,55.0
Square kilometre,Slovenia,2016,32.0
Square kilometre,Slovenia,2017,1529.0
Square kilometre,Slovenia,2018,46.0
Square kilometre,Slovenia,2019,59.0
Square kilometre,Slovenia,2020,139.0
Square kilometre,Slovenia,2021,1127.0
Square kilometre,Slovenia,2022,11197.0
Square kilometre,Slovenia,2023,53.0
Square kilometre,Slovakia,2000,811.0
Square kilometre,Slovakia,2001,0.0
Square kilometre,Slovakia,2002,142.0
Square kilometre,Slovakia,2003,7423.0
Square kilometre,Slovakia,2004,18.0
Square kilometre,Slovakia,2005,0.0
Square kilometre,Slovakia,2006,10.0
Square kilometre,Slovakia,2007,531.0
Square kilometre,Slovakia,2008,0.0
Square kilometre,Slovakia,2009,168.0
Square kilometre,Slovakia,2010,0.0
Square kilometre,Slovakia,2011,0.0
Square kilometre,Slovakia,2012,13965.0
Square kilometre,Slovakia,2013,627.0
Square kilometre,Slovakia,2014,376.0
Square kilometre,Slovakia,2015,3617.0
Square kilometre,Slovakia,2016,285.0
Square kilometre,Slovakia,2017,2991.0
Square kilometre,Slovakia,2018,684.0
Square kilometre,Slovakia,2019,184.0
Square kilometre,Slovakia,2020,8.0
Square kilometre,Slovakia,2021,292.0
Square kilometre,Slovakia,2022,9864.0
Square kilometre,Slovakia,2023,327.0
Square kilometre,Türkiye,2000,37477.0
Square kilometre,Türkiye,2001,41379.0
Square kilometre,Türkiye,2002,11.0
Square kilometre,Türkiye,2003,12153.0
Square kilometre,Türkiye,2004,1915.0
Square kilometre,Türkiye,2005,380.0
Square kilometre,Türkiye,2006,3869.0
Square kilometre,Türkiye,2007,90081.0
Square kilometre,Türkiye,2008,92644.0
Square kilometre,Türkiye,2009,1593.0
Square kilometre,Türkiye,2010,4793.0
Square kilometre,Türkiye,2011,80.0
Square kilometre,Türkiye,2012,1014.0
Square kilometre,Türkiye,2013,5439.0
Square kilometre,Türkiye,2014,37411.0
Square kilometre,Türkiye,2015,201.0
Square kilometre,Türkiye,2016,16899.0
Square kilometre,Türkiye,2017,53864.0
Square kilometre,Türkiye,2018,6021.0
Square kilometre,Türkiye,2019,14621.0
Square kilometre,Türkiye,2020,23372.0
Square kilometre,Türkiye,2021,155982.0
Square kilometre,Türkiye,2022,60185.0
Square kilometre,Türkiye,2023,15735.0
Square kilometre,Kosovo*,2000,1776.0
Square kilometre,Kosovo*,2001,319.0
Square kilometre,Kosovo*,2002,3.0
Square kilometre,Kosovo*,2003,360.0
Square kilometre,Kosovo*,2004,0.0
Square kilometre,Kosovo*,2005,0.0
Square kilometre,Kosovo*,2006,0.0
Square kilometre,Kosovo*,2007,56.0
Square kilometre,Kosovo*,2008,0.0
Square kilometre,Kosovo*,2009,0.0
Square kilometre,Kosovo*,2010,0.0
Square kilometre,Kosovo*,2011,103.0
Square kilometre,Kosovo*,2012,1356.0
Square kilometre,Kosovo*,2013,1.0
Square kilometre,Kosovo*,2014,0.0
Square kilometre,Kosovo*,2015,74.0
Square kilometre,Kosovo*,2016,0.0
Square kilometre,Kosovo*,2017,38.0
Square kilometre,Kosovo*,2018,0.0
Square kilometre,Kosovo*,2019,829.0
Square kilometre,Kosovo*,2020,348.0
Square kilometre,Kosovo*,2021,1652.0
Square kilometre,Kosovo*,2022,1446.0
Square kilometre,Kosovo*,2023,0.0
Percentage,Albania,2000,8.1
Percentage,Albania,2001,1.8
Percentage,Albania,2002,0.1
Percentage,Albania,2003,10.1
Percentage,Albania,2004,0.0
Percentage,Albania,2005,0.0
Percentage,Albania,2006,0.0
Percentage,Albania,2007,7.4
Percentage,Albania,2008,2.8
Percentage,Albania,2009,0.0
Percentage,Albania,2010,0.0
Percentage,Albania,2011,1.1
Percentage,Albania,2012,2.4
Percentage,Albania,2013,0.0
Percentage,Albania,2014,0.0
Percentage,Albania,2015,2.1
Percentage,Albania,2016,0.0
Percentage,Albania,2017,17.1
Percentage,Albania,2018,0.1
Percentage,Albania,2019,1.4
Percentage,Albania,2020,2.4
Percentage,Albania,2021,14.4
Percentage,Albania,2022,19.4
Percentage,Albania,2023,0.2
Percentage,Austria,2000,5.6
Percentage,Austria,2001,7.5
Percentage,Austria,2002,3.4
Percentage,Austria,2003,28.6
Percentage,Austria,2004,1.4
Percentage,Austria,2005,0.5
Percentage,Austria,2006,0.7
Percentage,Austria,2007,3.5
Percentage,Austria,2008,0.0
Percentage,Austria,2009,0.1
Percentage,Austria,2010,1.3
Percentage,Austria,2011,1.4
Percentage,Austria,2012,2.8
Percentage,Austria,2013,0.0
Percentage,Austria,2014,0.0
Percentage,Austria,2015,5.5
Percentage,Austria,2016,0.2
Percentage,Austria,2017,2.9
Percentage,Austria,2018,7.0
Percentage,Austria,2019,2.3
Percentage,Austria,2020,0.3
Percentage,Austria,2021,2.7
Percentage,Austria,2022,9.6
Percentage,Austria,2023,0.1
Percentage,Bosnia and Herzegovina,2000,37.8
Percentage,Bosnia and Herzegovina,2001,0.2
Percentage,Bosnia and Herzegovina,2002,0.6
Percentage,Bosnia and Herzegovina,2003,40.2
Percentage,Bosnia and Herzegovina,2004,0.0
Percentage,Bosnia and Herzegovina,2005,0.0
Percentage,Bosnia and Herzegovina,2006,0.0
Percentage,Bosnia and Herzegovina,2007,0.5
Percentage,Bosnia and Herzegovina,2008,0.0
Percentage,Bosnia and Herzegovina,2009,0.0
Percentage,Bosnia and Herzegovina,2010,0.0
Percentage,Bosnia and Herzegovina,2011,1.1
Percentage,Bosnia and Herzegovina,2012,16.3
Percentage,Bosnia and Herzegovina,2013,1.3
Percentage,Bosnia and Herzegovina,2014,0.0
Percentage,Bosnia and Herzegovina,2015,1.2
Percentage,Bosnia and Herzegovina,2016,0.0
Percentage,Bosnia and Herzegovina,2017,4.3
Percentage,Bosnia and Herzegovina,2018,0.0
Percentage,Bosnia and Herzegovina,2019,0.0
Percentage,Bosnia and Herzegovina,2020,1.8
Percentage,Bosnia and Herzegovina,2021,12.5
Percentage,Bosnia and Herzegovina,2022,49.2
Percentage,Bosnia and Herzegovina,2023,1.2
Percentage,Belgium,2000,0.0
Percentage,Belgium,2001,0.0
Percentage,Belgium,2002,0.0
Percentage,Belgium,2003,0.7
Percentage,Belgium,2004,0.0
Percentage,Belgium,2005,0.0
Percentage,Belgium,2006,0.0
Percentage,Belgium,2007,0.0
Percentage,Belgium,2008,0.0
Percentage,Belgium,2009,0.0
Percentage,Belgium,2010,0.0
Percentage,Belgium,2011,7.4
Percentage,Belgium,2012,0.0
Percentage,Belgium,2013,0.3
Percentage,Belgium,2014,0.0
Percentage,Belgium,2015,0.0
Percentage,Belgium,2016,0.0
Percentage,Belgium,2017,8.5
Percentage,Belgium,2018,11.6
Percentage,Belgium,2019,4.7
Percentage,Belgium,2020,38.6
Percentage,Belgium,2021,0.0
Percentage,Belgium,2022,57.0
Percentage,Belgium,2023,0.0
Percentage,Bulgaria,2000,51.1
Percentage,Bulgaria,2001,44.5
Percentage,Bulgaria,2002,8.4
Percentage,Bulgaria,2003,12.5
Percentage,Bulgaria,2004,0.3
Percentage,Bulgaria,2005,0.0
Percentage,Bulgaria,2006,0.0
Percentage,Bulgaria,2007,9.2
Percentage,Bulgaria,2008,0.4
Percentage,Bulgaria,2009,2.2
Percentage,Bulgaria,2010,0.0
Percentage,Bulgaria,2011,0.2
Percentage,Bulgaria,2012,1.7
Percentage,Bulgaria,2013,0.2
Percentage,Bulgaria,2014,0.0
Percentage,Bulgaria,2015,0.0
Percentage,Bulgaria,2016,0.0
Percentage,Bulgaria,2017,3.0
Percentage,Bulgaria,2018,0.0
Percentage,Bulgaria,2019,0.1
Percentage,Bulgaria,2020,9.3
Percentage,Bulgaria,2021,0.8
Percentage,Bulgaria,2022,3.6
Percentage,Bulgaria,2023,2.5
Percentage,Switzerland,2000,0.0
Percentage,Switzerland,2001,0.0
Percentage,Switzerland,2002,0.0
Percentage,Switzerland,2003,3.8
Percentage,Switzerland,2004,0.1
Percentage,Switzerland,2005,0.2
Percentage,Switzerland,2006,0.6
Percentage,Switzerland,2007,0.0
Percentage,Switzerland,2008,0.0
Percentage,Switzerland,2009,1.1
Percentage,Switzerland,2010,0.8
Percentage,Switzerland,2011,6.0
Percentage,Switzerland,2012,0.8
Percentage,Switzerland,2013,0.1
Percentage,Switzerland,2014,0.0
Percentage,Switzerland,2015,1.3
Percentage,Switzerland,2016,0.2
Percentage,Switzerland,2017,4.5
Percentage,Switzerland,2018,12.4
Percentage,Switzerland,2019,5.7
Percentage,Switzerland,2020,5.0
Percentage,Switzerland,2021,1.2
Percentage,Switzerland,2022,16.3
Percentage,Switzerland,2023,3.7
Percentage,Cyprus,2000,0.6
Percentage,Cyprus,2001,0.0
Percentage,Cyprus,2002,0.0
Percentage,Cyprus,2003,0.0
Percentage,Cyprus,2004,0.0
Percentage,Cyprus,2005,0.0
Percentage,Cyprus,2006,0.5
Percentage,Cyprus,2007,0.1
Percentage,Cyprus,2008,40.5
Percentage,Cyprus,2009,0.0
Percentage,Cyprus,2010,0.0
Percentage,Cyprus,2011,0.1
Percentage,Cyprus,2012,0.0
Percentage,Cyprus,2013,0.0
Percentage,Cyprus,2014,48.4
Percentage,Cyprus,2015,0.0
Percentage,Cyprus,2016,45.9
Percentage,Cyprus,2017,5.3
Percentage,Cyprus,2018,6.5
Percentage,Cyprus,2019,0.0
Percentage,Cyprus,2020,0.0
Percentage,Cyprus,2021,6.3
Percentage,Cyprus,2022,2.7
Percentage,Cyprus,2023,0.7
Percentage,Czechia,2000,10.1
Percentage,Czechia,2001,2.7
Percentage,Czechia,2002,3.1
Percentage,Czechia,2003,21.9
Percentage,Czechia,2004,2.9
Percentage,Czechia,2005,0.0
Percentage,Czechia,2006,0.1
Percentage,Czechia,2007,4.6
Percentage,Czechia,2008,0.0
Percentage,Czechia,2009,0.0
Percentage,Czechia,2010,0.0
Percentage,Czechia,2011,0.0
Percentage,Czechia,2012,5.6
Percentage,Czechia,2013,0.0
Percentage,Czechia,2014,0.2
Percentage,Czechia,2015,6.1
Percentage,Czechia,2016,0.0
Percentage,Czechia,2017,5.0
Percentage,Czechia,2018,26.5
Percentage,Czechia,2019,10.2
Percentage,Czechia,2020,1.7
Percentage,Czechia,2021,0.0
Percentage,Czechia,2022,5.9
Percentage,Czechia,2023,0.3
Percentage,Germany,2000,0.0
Percentage,Germany,2001,0.0
Percentage,Germany,2002,0.0
Percentage,Germany,2003,13.7
Percentage,Germany,2004,0.5
Percentage,Germany,2005,0.0
Percentage,Germany,2006,0.0
Percentage,Germany,2007,0.0
Percentage,Germany,2008,0.0
Percentage,Germany,2009,0.1
Percentage,Germany,2010,0.0
Percentage,Germany,2011,2.9
Percentage,Germany,2012,0.4
Percentage,Germany,2013,0.0
Percentage,Germany,2014,0.2
Percentage,Germany,2015,1.6
Percentage,Germany,2016,0.1
Percentage,Germany,2017,0.5
Percentage,Germany,2018,20.0
Percentage,Germany,2019,17.7
Percentage,Germany,2020,15.5
Percentage,Germany,2021,0.1
Percentage,Germany,2022,18.2
Percentage,Germany,2023,0.2
Percentage,Denmark,2000,0.3
Percentage,Denmark,2001,0.0
Percentage,Denmark,2002,0.0
Percentage,Denmark,2003,0.4
Percentage,Denmark,2004,0.7
Percentage,Denmark,2005,0.4
Percentage,Denmark,2006,0.4
Percentage,Denmark,2007,0.0
Percentage,Denmark,2008,1.4
Percentage,Denmark,2009,1.5
Percentage,Denmark,2010,0.0
Percentage,Denmark,2011,0.2
Percentage,Denmark,2012,0.1
Percentage,Denmark,2013,1.5
Percentage,Denmark,2014,0.1
Percentage,Denmark,2015,0.0
Percentage,Denmark,2016,0.0
Percentage,Denmark,2017,0.0
Percentage,Denmark,2018,46.6
Percentage,Denmark,2019,3.2
Percentage,Denmark,2020,0.8
Percentage,Denmark,2021,1.2
Percentage,Denmark,2022,8.7
Percentage,Denmark,2023,1.7
Percentage,Estonia,2000,0.2
Percentage,Estonia,2001,0.0
Percentage,Estonia,2002,9.8
Percentage,Estonia,2003,2.8
Percentage,Estonia,2004,0.0
Percentage,Estonia,2005,0.0
Percentage,Estonia,2006,73.1
Percentage,Estonia,2007,0.0
Percentage,Estonia,2008,0.0
Percentage,Estonia,2009,0.0
Percentage,Estonia,2010,0.0
Percentage,Estonia,2011,0.0
Percentage,Estonia,2012,0.0
Percentage,Estonia,2013,0.0
Percentage,Estonia,2014,0.0
Percentage,Estonia,2015,0.4
Percentage,Estonia,2016,0.3
Percentage,Estonia,2017,0.4
Percentage,Estonia,2018,31.5
Percentage,Estonia,2019,7.8
Percentage,Estonia,2020,0.0
Percentage,Estonia,2021,9.1
Percentage,Estonia,2022,4.7
Percentage,Estonia,2023,15.6
Percentage,Greece,2000,23.8
Percentage,Greece,2001,11.9
Percentage,Greece,2002,0.4
Percentage,Greece,2003,0.1
Percentage,Greece,2004,0.0
Percentage,Greece,2005,0.0
Percentage,Greece,2006,0.0
Percentage,Greece,2007,10.1
Percentage,Greece,2008,5.3
Percentage,Greece,2009,0.1
Percentage,Greece,2010,0.8
Percentage,Greece,2011,0.1
Percentage,Greece,2012,4.3
Percentage,Greece,2013,0.5
Percentage,Greece,2014,0.2
Percentage,Greece,2015,0.0
Percentage,Greece,2016,7.2
Percentage,Greece,2017,4.4
Percentage,Greece,2018,2.6
Percentage,Greece,2019,0.5
Percentage,Greece,2020,1.3
Percentage,Greece,2021,6.7
Percentage,Greece,2022,5.6
Percentage,Greece,2023,1.5
Percentage,Spain,2000,3.5
Percentage,Spain,2001,1.4
Percentage,Spain,2002,2.4
Percentage,Spain,2003,1.2
Percentage,Spain,2004,0.0
Percentage,Spain,2005,30.0
Percentage,Spain,2006,1.7
Percentage,Spain,2007,0.2
Percentage,Spain,2008,0.9
Percentage,Spain,2009,7.6
Percentage,Spain,2010,0.2
Percentage,Spain,2011,1.6
Percentage,Spain,2012,31.3
Percentage,Spain,2013,0.0
Percentage,Spain,2014,3.3
Percentage,Spain,2015,1.9
Percentage,Spain,2016,4.6
Percentage,Spain,2017,5.6
Percentage,Spain,2018,0.4
Percentage,Spain,2019,5.9
Percentage,Spain,2020,0.0
Percentage,Spain,2021,0.7
Percentage,Spain,2022,11.3
Percentage,Spain,2023,6.8
Percentage,European Union - 27 countries (from 2020),2000,4.5
Percentage,European Union - 27 countries (from 2020),2001,2.4
Percentage,European Union - 27 countries (from 2020),2002,2.7
Percentage,European Union - 27 countries (from 2020),2003,9.7
Percentage,European Union - 27 countries (from 2020),2004,0.5
Percentage,European Union - 27 countries (from 2020),2005,5.6
Percentage,European Union - 27 countries (from 2020),2006,3.2
Percentage,European Union - 27 countries (from 2020),2007,1.8
Percentage,European Union - 27 countries (from 2020),2008,0.9
Percentage,European Union - 27 countries (from 2020),2009,1.7
Percentage,European Union - 27 countries (from 2020),2010,0.5
Percentage,European Union - 27 countries (from 2020),2011,2.6
Percentage,European Union - 27 countries (from 2020),2012,9.4
Percentage,European Union - 27 countries (from 2020),2013,0.2
Percentage,European Union - 27 countries (from 2020),2014,0.8
Percentage,European Union - 27 countries (from 2020),2015,2.6
Percentage,European Union - 27 countries (from 2020),2016,1.6
Percentage,European Union - 27 countries (from 2020),2017,3.9
Percentage,European Union - 27 countries (from 2020),2018,6.8
Percentage,European Union - 27 countries (from 2020),2019,7.6
Percentage,European Union - 27 countries (from 2020),2020,5.0
Percentage,European Union - 27 countries (from 2020),2021,2.8
Percentage,European Union - 27 countries (from 2020),2022,16.2
Percentage,European Union - 27 countries (from 2020),2023,3.6
Percentage,Finland,2000,0.0
Percentage,Finland,2001,0.0
Percentage,Finland,2002,1.8
Percentage,Finland,2003,7.7
Percentage,Finland,2004,0.0
Percentage,Finland,2005,0.0
Percentage,Finland,2006,12.4
Percentage,Finland,2007,0.0
Percentage,Finland,2008,0.0
Percentage,Finland,2009,0.5
Percentage,Finland,2010,0.3
Percentage,Finland,2011,1.5
Percentage,Finland,2012,0.0
Percentage,Finland,2013,0.1
Percentage,Finland,2014,0.9
Percentage,Finland,2015,0.3
Percentage,Finland,2016,0.2
Percentage,Finland,2017,0.5
Percentage,Finland,2018,8.5
Percentage,Finland,2019,6.7
Percentage,Finland,2020,2.9
Percentage,Finland,2021,12.0
Percentage,Finland,2022,1.3
Percentage,Finland,2023,2.1
Percentage,France,2000,0.0
Percentage,France,2001,0.1
Percentage,France,2002,0.6
Percentage,France,2003,17.3
Percentage,France,2004,0.4
Percentage,France,2005,2.7
Percentage,France,2006,0.2
Percentage,France,2007,0.3
Percentage,France,2008,0.5
Percentage,France,2009,0.2
Percentage,France,2010,1.1
Percentage,France,2011,11.6
Percentage,France,2012,1.8
Percentage,France,2013,0.0
Percentage,France,2014,0.1
Percentage,France,2015,0.1
Percentage,France,2016,0.4
Percentage,France,2017,4.2
Percentage,France,2018,0.2
Percentage,France,2019,9.7
Percentage,France,2020,7.7
Percentage,France,2021,0.3
Percentage,France,2022,44.2
Percentage,France,2023,1.9
Percentage,Croatia,2000,11.3
Percentage,Croatia,2001,0.0
Percentage,Croatia,2002,0.1
Percentage,Croatia,2003,33.2
Percentage,Croatia,2004,0.0
Percentage,Croatia,2005,0.0
Percentage,Croatia,2006,0.0
Percentage,Croatia,2007,0.4
Percentage,Croatia,2008,0.0
Percentage,Croatia,2009,0.1
Percentage,Croatia,2010,0.0
Percentage,Croatia,2011,6.7
Percentage,Croatia,2012,32.9
Percentage,Croatia,2013,0.0
Percentage,Croatia,2014,0.0
Percentage,Croatia,2015,0.9
Percentage,Croatia,2016,0.0
Percentage,Croatia,2017,8.3
Percentage,Croatia,2018,0.0
Percentage,Croatia,2019,0.1
Percentage,Croatia,2020,1.9
Percentage,Croatia,2021,3.1
Percentage,Croatia,2022,31.9
Percentage,Croatia,2023,0.1
Percentage,Hungary,2000,2.6
Percentage,Hungary,2001,0.4
Percentage,Hungary,2002,2.8
Percentage,Hungary,2003,15.0
Percentage,Hungary,2004,0.0
Percentage,Hungary,2005,0.0
Percentage,Hungary,2006,0.0
Percentage,Hungary,2007,4.0
Percentage,Hungary,2008,0.0
Percentage,Hungary,2009,0.1
Percentage,Hungary,2010,0.0
Percentage,Hungary,2011,0.2
Percentage,Hungary,2012,43.7
Percentage,Hungary,2013,0.0
Percentage,Hungary,2014,0.3
Percentage,Hungary,2015,3.1
Percentage,Hungary,2016,0.0
Percentage,Hungary,2017,1.5
Percentage,Hungary,2018,0.0
Percentage,Hungary,2019,0.8
Percentage,Hungary,2020,0.3
Percentage,Hungary,2021,1.8
Percentage,Hungary,2022,26.2
Percentage,Hungary,2023,0.0
Percentage,Ireland,2000,0.0
Percentage,Ireland,2001,0.0
Percentage,Ireland,2002,0.0
Percentage,Ireland,2003,1.6
Percentage,Ireland,2004,0.0
Percentage,Ireland,2005,0.0
Percentage,Ireland,2006,0.3
Percentage,Ireland,2007,0.0
Percentage,Ireland,2008,0.0
Percentage,Ireland,2009,0.0
Percentage,Ireland,2010,0.0
Percentage,Ireland,2011,0.0
Percentage,Ireland,2012,0.0
Percentage,Ireland,2013,1.0
Percentage,Ireland,2014,0.3
Percentage,Ireland,2015,0.0
Percentage,Ireland,2016,0.0
Percentage,Ireland,2017,0.0
Percentage,Ireland,2018,1.4
Percentage,Ireland,2019,0.0
Percentage,Ireland,2020,0.1
Percentage,Ireland,2021,0.4
Percentage,Ireland,2022,7.2
Percentage,Ireland,2023,0.0
Percentage,Iceland,2000,0.8
Percentage,Iceland,2001,0.0
Percentage,Iceland,2002,0.0
Percentage,Iceland,2003,0.0
Percentage,Iceland,2004,0.0
Percentage,Iceland,2005,0.1
Percentage,Iceland,2006,0.0
Percentage,Iceland,2007,0.0
Percentage,Iceland,2008,0.1
Percentage,Iceland,2009,0.0
Percentage,Iceland,2010,0.0
Percentage,Iceland,2011,0.1
Percentage,Iceland,2012,0.2
Percentage,Iceland,2013,0.2
Percentage,Iceland,2014,0.2
Percentage,Iceland,2015,0.7
Percentage,Iceland,2016,0.1
Percentage,Iceland,2017,1.3
Percentage,Iceland,2018,3.2
Percentage,Iceland,2019,5.4
Percentage,Iceland,2020,0.3
Percentage,Iceland,2021,7.2
Percentage,Iceland,2022,0.9
Percentage,Iceland,2023,3.0
Percentage,Italy,2000,5.9
Percentage,Italy,2001,5.0
Percentage,Italy,2002,8.9
Percentage,Italy,2003,4.2
Percentage,Italy,2004,0.2
Percentage,Italy,2005,0.6
Percentage,Italy,2006,1.7
Percentage,Italy,2007,5.8
Percentage,Italy,2008,4.1
Percentage,Italy,2009,0.3
Percentage,Italy,2010,0.3
Percentage,Italy,2011,1.3
Percentage,Italy,2012,9.4
Percentage,Italy,2013,0.2
Percentage,Italy,2014,0.2
Percentage,Italy,2015,0.8
Percentage,Italy,2016,2.2
Percentage,Italy,2017,16.9
Percentage,Italy,2018,0.8
Percentage,Italy,2019,0.6
Percentage,Italy,2020,1.6
Percentage,Italy,2021,3.8
Percentage,Italy,2022,18.2
Percentage,Italy,2023,1.8
Percentage,Liechtenstein,2000,0.0
Percentage,Liechtenstein,2001,0.0
Percentage,Liechtenstein,2002,0.0
Percentage,Liechtenstein,2003,0.0
Percentage,Liechtenstein,2004,0.0
Percentage,Liechtenstein,2005,0.0
Percentage,Liechtenstein,2006,0.0
Percentage,Liechtenstein,2007,0.0
Percentage,Liechtenstein,2008,0.0
Percentage,Liechtenstein,2009,0.0
Percentage,Liechtenstein,2010,0.0
Percentage,Liechtenstein,2011,4.8
Percentage,Liechtenstein,2012,0.0
Percentage,Liechtenstein,2013,0.0
Percentage,Liechtenstein,2014,0.0
Percentage,Liechtenstein,2015,0.6
Percentage,Liechtenstein,2016,0.0
Percentage,Liechtenstein,2017,6.5
Percentage,Liechtenstein,2018,25.2
Percentage,Liechtenstein,2019,1.5
